401
124 1 12 10.100000
125 1 12 10.100000
126 1 12 10.100000
127 1 12 10.100000
128 1 12 10.100000
129 1 12 10.100000
130 1 12 10.100000
131 1 12 10.100000
132 1 12 10.100000
133 1 12 10.100000
134 1 12 10.100000
135 1 12 10.100000
136 1 12 10.100000
137 1 12 10.100000
138 1 12 10.100000
139 1 12 10.100000
140 1 12 10.100000
141 1 12 10.100000
142 1 12 10.100000
143 1 12 10.100000
144 1 12 10.100000
145 1 12 10.100000
146 1 12 10.100000
147 1 12 10.100000
148 1 12 10.100000
149 1 12 10.100000
150 1 12 10.100000
151 1 12 10.100000
152 1 12 10.100000
153 1 12 10.100000
154 1 12 10.100000
155 1 12 10.100000
156 1 12 10.100000
157 1 12 10.100000
158 1 12 10.100000
159 1 12 10.100000
160 1 12 10.100000
161 1 12 10.100000
162 1 12 10.100000
163 1 12 10.100000
164 1 12 10.100000
165 1 12 10.100000
166 1 12 10.100000
167 1 12 10.100000
168 1 12 10.100000
169 1 12 10.100000
170 1 12 10.100000
171 1 12 10.100000
172 1 12 10.100000
173 1 12 10.100000
174 1 12 10.100000
175 1 12 10.100000
176 1 12 10.100000
177 1 12 10.100000
178 1 12 10.100000
179 1 12 10.100000
180 1 12 10.100000
181 1 12 10.100000
182 1 12 10.100000
183 1 12 10.100000
184 1 12 10.100000
185 1 12 10.100000
186 1 12 10.100000
187 1 12 10.100000
188 1 12 10.100000
189 1 12 10.100000
190 1 12 10.100000
191 1 12 10.100000
192 1 12 10.100000
193 1 12 10.100000
194 1 12 10.100000
195 1 12 10.100000
196 1 12 10.100000
197 1 12 10.100000
198 1 12 10.100000
199 1 12 10.100000
200 1 12 10.100000
201 1 12 10.100000
202 1 12 10.100000
203 1 12 10.100000
204 1 12 10.100000
205 1 12 10.100000
206 1 12 10.100000
207 1 12 10.100000
208 1 12 10.100000
209 1 12 10.100000
210 1 12 10.100000
211 1 12 10.100000
212 1 12 10.100000
213 1 12 10.100000
214 1 12 10.100000
215 1 12 10.100000
216 1 12 10.100000
217 1 12 10.100000
218 1 12 10.100000
219 1 12 10.100000
220 1 12 10.100000
221 1 12 10.100000
222 1 12 10.100000
223 1 12 10.100000
224 1 12 10.100000
225 1 12 10.100000
226 1 12 10.100000
227 1 12 10.100000
228 1 12 10.100000
229 1 12 10.100000
230 1 12 10.100000
231 1 12 10.100000
232 1 12 10.100000
233 1 12 10.100000
234 1 12 10.100000
235 1 12 10.100000
236 1 12 10.100000
237 1 12 10.100000
238 1 12 10.100000
239 1 12 10.100000
240 1 12 10.100000
241 1 12 10.100000
242 1 12 10.100000
243 1 12 10.100000
244 1 12 10.100000
245 1 12 10.100000
246 1 12 10.100000
247 1 12 10.100000
248 1 12 10.100000
249 1 12 10.100000
250 1 12 10.100000
251 1 12 10.100000
252 1 12 10.100000
253 1 12 10.100000
254 1 12 10.100000
255 1 12 10.100000
256 1 12 10.100000
257 1 12 10.100000
258 1 12 10.100000
259 1 12 10.100000
260 1 12 10.100000
261 1 12 10.100000
262 1 12 10.100000
263 1 12 10.100000
264 1 12 10.100000
265 1 12 10.100000
266 1 12 10.100000
267 1 12 10.100000
268 1 12 10.100000
269 1 12 10.100000
270 1 12 10.100000
271 1 12 10.100000
272 1 12 10.100000
273 1 12 10.100000
274 1 12 10.100000
275 1 12 10.100000
276 1 12 10.100000
277 1 12 10.100000
278 1 12 10.100000
279 1 12 10.100000
280 1 12 10.100000
281 1 12 10.100000
282 1 12 10.100000
283 1 12 10.100000
284 1 12 10.100000
285 1 12 10.100000
286 1 12 10.100000
287 1 12 10.100000
288 1 12 10.100000
289 1 12 10.100000
290 1 12 10.100000
291 1 12 10.100000
292 1 12 10.100000
293 1 12 10.100000
294 1 12 10.100000
295 1 12 10.100000
296 1 12 10.100000
297 1 12 10.100000
298 1 12 10.100000
299 1 12 10.100000
300 1 12 10.100000
301 1 12 10.100000
302 1 12 10.100000
303 1 12 10.100000
304 1 12 10.100000
305 1 12 10.100000
306 1 12 10.100000
307 1 12 10.100000
308 1 12 10.100000
309 1 12 10.100000
310 1 12 10.100000
311 1 12 10.100000
312 1 12 10.100000
313 1 12 10.100000
314 1 12 10.100000
315 1 12 10.100000
316 1 12 10.100000
317 1 12 10.100000
318 1 12 10.100000
319 1 12 10.100000
320 1 12 10.100000
321 1 12 10.100000
322 1 12 10.100000
323 1 12 10.100000
324 1 12 10.100000
325 1 12 10.100000
326 1 12 10.100000
327 1 12 10.100000
328 1 12 10.100000
329 1 12 10.100000
330 1 12 10.100000
331 1 12 10.100000
332 1 12 10.100000
333 1 12 10.100000
334 1 12 10.100000
335 1 12 10.100000
336 1 12 10.100000
337 1 12 10.100000
338 1 12 10.100000
339 1 12 10.100000
340 1 12 10.100000
341 1 12 10.100000
342 1 12 10.100000
343 1 12 10.100000
344 1 12 10.100000
345 1 12 10.100000
346 1 12 10.100000
347 1 12 10.100000
348 1 12 10.100000
349 1 12 10.100000
350 1 12 10.100000
351 1 12 10.100000
352 1 12 10.100000
353 1 12 10.100000
354 1 12 10.100000
355 1 12 10.100000
356 1 12 10.100000
357 1 12 10.100000
358 1 12 10.100000
359 1 12 10.100000
360 1 12 10.100000
361 1 12 10.100000
362 1 12 10.100000
363 1 12 10.100000
364 1 12 10.100000
365 1 12 10.100000
366 1 12 10.100000
367 1 12 10.100000
368 1 12 10.100000
369 1 12 10.100000
370 1 12 10.100000
371 1 12 10.100000
372 1 12 10.100000
373 1 12 10.100000
374 1 12 10.100000
375 1 12 10.100000
376 1 12 10.100000
377 1 12 10.100000
378 1 12 10.100000
379 1 12 10.100000
380 1 12 10.100000
381 1 12 10.100000
382 1 12 10.100000
383 1 12 10.100000
384 1 12 10.100000
385 1 12 10.100000
386 1 12 10.100000
387 1 12 10.100000
388 1 12 10.100000
389 1 12 10.100000
390 1 12 10.100000
391 1 12 10.100000
392 1 12 10.100000
393 1 12 10.100000
394 1 12 10.100000
395 1 12 10.100000
396 1 12 10.100000
397 1 12 10.100000
398 1 12 10.100000
399 1 12 10.100000
400 1 12 10.100000
401 1 12 10.100000
